student_id,student_name,semester,subject_code,subject_name,faculty_id,date,class_start_time,class_end_time,time_in,time_out,status,late_entry,is_exam_week,remarks
ST1251,Student_251,6,DL402,Deep Learning,F104,2025-04-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1310,Student_310,4,AI401,Artificial Intelligence,F103,2025-04-04,09:00,10:00,09:01,10:00,1,1,0,Late
ST1346,Student_346,4,AI401,Artificial Intelligence,F103,2025-06-21,09:00,10:00,,,0,0,1,Absent
ST1144,Student_144,5,AI401,Artificial Intelligence,F103,2025-08-23,09:00,10:00,09:00,10:00,1,0,1,On time
ST1281,Student_281,5,AI401,Artificial Intelligence,F103,2025-01-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1026,Student_26,6,BD403,Big Data Analytics,F105,2025-08-02,09:00,10:00,09:00,10:00,1,0,0,On time
ST1132,Student_132,6,DL402,Deep Learning,F104,2025-05-08,09:00,10:00,09:05,10:00,1,1,0,Late
ST1110,Student_110,5,BD403,Big Data Analytics,F105,2025-07-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1077,Student_77,3,BD403,Big Data Analytics,F105,2025-02-04,09:00,10:00,09:11,10:00,1,1,0,Late
ST1255,Student_255,4,ML302,Machine Learning,F102,2025-08-13,09:00,10:00,09:03,10:00,1,1,0,Late
ST1323,Student_323,4,DS301,Data Science,F101,2025-08-15,09:00,10:00,,,0,0,0,Absent
ST1309,Student_309,6,DL402,Deep Learning,F104,2025-03-03,09:00,10:00,09:11,10:00,1,1,0,Late
ST1175,Student_175,6,DS301,Data Science,F101,2025-01-06,09:00,10:00,,,0,0,0,Absent
ST1431,Student_431,4,AI401,Artificial Intelligence,F103,2025-04-28,09:00,10:00,09:09,10:00,1,1,0,Late
ST1335,Student_335,3,AI401,Artificial Intelligence,F103,2025-03-04,09:00,10:00,09:07,10:00,1,1,0,Late
ST1279,Student_279,6,ML302,Machine Learning,F102,2025-08-21,09:00,10:00,,,0,0,1,Absent
ST1403,Student_403,3,BD403,Big Data Analytics,F105,2025-03-21,09:00,10:00,09:07,10:00,1,1,0,Late
ST1452,Student_452,5,DL402,Deep Learning,F104,2025-02-24,09:00,10:00,09:00,10:00,1,0,1,On time
ST1329,Student_329,5,BD403,Big Data Analytics,F105,2025-04-10,09:00,10:00,09:11,10:00,1,1,0,Late
ST1039,Student_39,5,AI401,Artificial Intelligence,F103,2025-07-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1165,Student_165,4,DL402,Deep Learning,F104,2025-06-23,09:00,10:00,09:14,10:00,1,1,1,Late
ST1245,Student_245,4,BD403,Big Data Analytics,F105,2025-03-12,09:00,10:00,09:00,10:00,1,0,0,On time
ST1087,Student_87,6,ML302,Machine Learning,F102,2025-08-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1413,Student_413,5,BD403,Big Data Analytics,F105,2025-07-08,09:00,10:00,,,0,0,0,Absent
ST1380,Student_380,6,DS301,Data Science,F101,2025-05-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1221,Student_221,5,ML302,Machine Learning,F102,2025-01-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1221,Student_221,5,ML302,Machine Learning,F102,2025-02-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1092,Student_92,3,ML302,Machine Learning,F102,2025-02-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1325,Student_325,3,BD403,Big Data Analytics,F105,2025-02-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1057,Student_57,5,AI401,Artificial Intelligence,F103,2025-08-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1441,Student_441,6,BD403,Big Data Analytics,F105,2025-01-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1430,Student_430,4,DS301,Data Science,F101,2025-06-17,09:00,10:00,,,0,0,0,Absent
ST1088,Student_88,6,AI401,Artificial Intelligence,F103,2025-01-28,09:00,10:00,,,0,0,0,Absent
ST1046,Student_46,3,DS301,Data Science,F101,2025-02-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1140,Student_140,4,ML302,Machine Learning,F102,2025-06-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1294,Student_294,6,BD403,Big Data Analytics,F105,2025-03-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1362,Student_362,4,BD403,Big Data Analytics,F105,2025-06-25,09:00,10:00,,,0,0,1,Absent
ST1347,Student_347,5,DL402,Deep Learning,F104,2025-04-07,09:00,10:00,09:00,10:00,1,0,0,On time
ST1010,Student_10,5,DS301,Data Science,F101,2025-05-10,09:00,10:00,,,0,0,0,Absent
ST1449,Student_449,5,AI401,Artificial Intelligence,F103,2025-01-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1113,Student_113,6,DL402,Deep Learning,F104,2025-07-07,09:00,10:00,,,0,0,0,Absent
ST1142,Student_142,6,DL402,Deep Learning,F104,2025-08-25,09:00,10:00,,,0,0,0,Absent
ST1207,Student_207,5,ML302,Machine Learning,F102,2025-03-13,09:00,10:00,09:14,10:00,1,1,0,Late
ST1176,Student_176,4,DS301,Data Science,F101,2025-02-26,09:00,10:00,09:10,10:00,1,1,0,Late
ST1186,Student_186,6,DS301,Data Science,F101,2025-04-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1347,Student_347,5,BD403,Big Data Analytics,F105,2025-02-21,09:00,10:00,09:00,10:00,1,0,1,On time
ST1246,Student_246,3,BD403,Big Data Analytics,F105,2025-04-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1270,Student_270,5,ML302,Machine Learning,F102,2025-01-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1337,Student_337,3,DS301,Data Science,F101,2025-08-28,09:00,10:00,09:01,10:00,1,1,0,Late
ST1480,Student_480,5,BD403,Big Data Analytics,F105,2025-07-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1196,Student_196,5,DL402,Deep Learning,F104,2025-02-07,09:00,10:00,09:00,10:00,1,0,0,On time
ST1450,Student_450,4,DS301,Data Science,F101,2025-01-27,09:00,10:00,09:00,10:00,1,0,0,On time
ST1086,Student_86,5,DL402,Deep Learning,F104,2025-07-02,09:00,10:00,09:12,10:00,1,1,0,Late
ST1346,Student_346,4,BD403,Big Data Analytics,F105,2025-08-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1387,Student_387,4,AI401,Artificial Intelligence,F103,2025-04-17,09:00,10:00,09:08,10:00,1,1,0,Late
ST1329,Student_329,5,AI401,Artificial Intelligence,F103,2025-05-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1260,Student_260,6,DS301,Data Science,F101,2025-06-04,09:00,10:00,09:00,10:00,1,0,0,On time
ST1256,Student_256,6,DL402,Deep Learning,F104,2025-02-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1303,Student_303,5,DS301,Data Science,F101,2025-02-22,09:00,10:00,09:06,10:00,1,1,1,Late
ST1404,Student_404,3,ML302,Machine Learning,F102,2025-01-16,09:00,10:00,09:00,10:00,1,0,0,On time
ST1263,Student_263,3,BD403,Big Data Analytics,F105,2025-05-23,09:00,10:00,09:12,10:00,1,1,0,Late
ST1238,Student_238,5,DS301,Data Science,F101,2025-01-17,09:00,10:00,,,0,0,0,Absent
ST1409,Student_409,6,ML302,Machine Learning,F102,2025-04-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1426,Student_426,6,DS301,Data Science,F101,2025-07-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1475,Student_475,5,DS301,Data Science,F101,2025-09-05,09:00,10:00,09:09,10:00,1,1,0,Late
ST1394,Student_394,5,DS301,Data Science,F101,2025-02-20,09:00,10:00,09:10,10:00,1,1,1,Late
ST1355,Student_355,4,DL402,Deep Learning,F104,2025-01-29,09:00,10:00,,,0,0,0,Absent
ST1496,Student_496,3,DS301,Data Science,F101,2025-08-23,09:00,10:00,09:00,10:00,1,0,1,On time
ST1474,Student_474,4,AI401,Artificial Intelligence,F103,2025-09-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1253,Student_253,4,BD403,Big Data Analytics,F105,2025-05-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1029,Student_29,5,DL402,Deep Learning,F104,2025-08-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1016,Student_16,5,ML302,Machine Learning,F102,2025-08-02,09:00,10:00,09:00,10:00,1,0,0,On time
ST1297,Student_297,4,DS301,Data Science,F101,2025-08-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1309,Student_309,6,AI401,Artificial Intelligence,F103,2025-01-11,09:00,10:00,09:03,10:00,1,1,0,Late
ST1149,Student_149,3,DL402,Deep Learning,F104,2025-07-16,09:00,10:00,09:00,10:00,1,0,0,On time
ST1487,Student_487,4,DL402,Deep Learning,F104,2025-04-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1230,Student_230,6,DL402,Deep Learning,F104,2025-08-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1289,Student_289,6,DS301,Data Science,F101,2025-07-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1380,Student_380,6,AI401,Artificial Intelligence,F103,2025-07-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1090,Student_90,3,DL402,Deep Learning,F104,2025-04-16,09:00,10:00,09:00,10:00,1,0,0,On time
ST1354,Student_354,5,ML302,Machine Learning,F102,2025-09-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1178,Student_178,4,AI401,Artificial Intelligence,F103,2025-08-21,09:00,10:00,09:00,10:00,1,0,1,On time
ST1232,Student_232,5,BD403,Big Data Analytics,F105,2025-08-07,09:00,10:00,09:00,10:00,1,0,0,On time
ST1181,Student_181,4,AI401,Artificial Intelligence,F103,2025-06-21,09:00,10:00,,,0,0,1,Absent
ST1374,Student_374,5,BD403,Big Data Analytics,F105,2025-07-30,09:00,10:00,09:15,10:00,1,1,0,Late
ST1478,Student_478,3,ML302,Machine Learning,F102,2025-02-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1213,Student_213,6,ML302,Machine Learning,F102,2025-02-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1269,Student_269,4,DL402,Deep Learning,F104,2025-04-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1439,Student_439,3,AI401,Artificial Intelligence,F103,2025-07-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1194,Student_194,4,AI401,Artificial Intelligence,F103,2025-08-12,09:00,10:00,09:00,10:00,1,0,0,On time
ST1344,Student_344,6,DS301,Data Science,F101,2025-02-24,09:00,10:00,09:00,10:00,1,0,1,On time
ST1469,Student_469,3,BD403,Big Data Analytics,F105,2025-04-26,09:00,10:00,09:00,10:00,1,0,1,On time
ST1325,Student_325,3,AI401,Artificial Intelligence,F103,2025-04-26,09:00,10:00,,,0,0,1,Absent
ST1347,Student_347,5,DL402,Deep Learning,F104,2025-02-04,09:00,10:00,,,0,0,0,Absent
ST1304,Student_304,5,DL402,Deep Learning,F104,2025-01-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1317,Student_317,3,DL402,Deep Learning,F104,2025-04-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1226,Student_226,6,AI401,Artificial Intelligence,F103,2025-08-13,09:00,10:00,,,0,0,0,Absent
ST1499,Student_499,5,DL402,Deep Learning,F104,2025-08-22,09:00,10:00,,,0,0,1,Absent
ST1364,Student_364,6,DL402,Deep Learning,F104,2025-07-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1376,Student_376,5,ML302,Machine Learning,F102,2025-07-23,09:00,10:00,09:00,10:00,1,0,0,On time
ST1149,Student_149,3,AI401,Artificial Intelligence,F103,2025-07-24,09:00,10:00,09:00,10:00,1,0,0,On time
ST1262,Student_262,4,AI401,Artificial Intelligence,F103,2025-05-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1364,Student_364,6,BD403,Big Data Analytics,F105,2025-02-08,09:00,10:00,09:00,10:00,1,0,0,On time
ST1442,Student_442,6,DS301,Data Science,F101,2025-05-07,09:00,10:00,09:11,10:00,1,1,0,Late
ST1277,Student_277,4,BD403,Big Data Analytics,F105,2025-07-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1340,Student_340,5,DS301,Data Science,F101,2025-05-19,09:00,10:00,09:10,10:00,1,1,0,Late
ST1437,Student_437,5,AI401,Artificial Intelligence,F103,2025-01-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1460,Student_460,5,ML302,Machine Learning,F102,2025-04-29,09:00,10:00,09:00,10:00,1,0,0,On time
ST1359,Student_359,6,DL402,Deep Learning,F104,2025-04-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1392,Student_392,4,ML302,Machine Learning,F102,2025-02-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1309,Student_309,6,BD403,Big Data Analytics,F105,2025-06-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1159,Student_159,4,DL402,Deep Learning,F104,2025-09-02,09:00,10:00,09:00,10:00,1,0,0,On time
ST1302,Student_302,5,AI401,Artificial Intelligence,F103,2025-06-13,09:00,10:00,09:04,10:00,1,1,0,Late
ST1020,Student_20,5,DS301,Data Science,F101,2025-02-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1364,Student_364,6,DL402,Deep Learning,F104,2025-03-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1169,Student_169,6,ML302,Machine Learning,F102,2025-04-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1489,Student_489,3,DS301,Data Science,F101,2025-01-24,09:00,10:00,09:04,10:00,1,1,0,Late
ST1374,Student_374,5,ML302,Machine Learning,F102,2025-08-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1034,Student_34,3,ML302,Machine Learning,F102,2025-02-08,09:00,10:00,09:00,10:00,1,0,0,On time
ST1236,Student_236,4,AI401,Artificial Intelligence,F103,2025-06-24,09:00,10:00,09:00,10:00,1,0,1,On time
ST1472,Student_472,5,AI401,Artificial Intelligence,F103,2025-01-02,09:00,10:00,09:00,10:00,1,0,0,On time
ST1002,Student_2,6,BD403,Big Data Analytics,F105,2025-05-08,09:00,10:00,,,0,0,0,Absent
ST1184,Student_184,5,BD403,Big Data Analytics,F105,2025-01-08,09:00,10:00,09:11,10:00,1,1,0,Late
ST1359,Student_359,6,BD403,Big Data Analytics,F105,2025-04-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1352,Student_352,4,DL402,Deep Learning,F104,2025-05-12,09:00,10:00,09:15,10:00,1,1,0,Late
ST1287,Student_287,5,AI401,Artificial Intelligence,F103,2025-01-03,09:00,10:00,09:05,10:00,1,1,0,Late
ST1260,Student_260,6,ML302,Machine Learning,F102,2025-02-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1096,Student_96,5,BD403,Big Data Analytics,F105,2025-01-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1489,Student_489,3,DL402,Deep Learning,F104,2025-01-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1299,Student_299,3,DS301,Data Science,F101,2025-02-22,09:00,10:00,09:00,10:00,1,0,1,On time
ST1066,Student_66,6,BD403,Big Data Analytics,F105,2025-04-22,09:00,10:00,09:04,10:00,1,1,1,Late
ST1126,Student_126,5,DL402,Deep Learning,F104,2025-02-11,09:00,10:00,09:03,10:00,1,1,0,Late
ST1462,Student_462,5,DL402,Deep Learning,F104,2025-04-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1349,Student_349,3,DL402,Deep Learning,F104,2025-06-05,09:00,10:00,,,0,0,0,Absent
ST1489,Student_489,3,ML302,Machine Learning,F102,2025-06-11,09:00,10:00,09:13,10:00,1,1,0,Late
ST1109,Student_109,6,ML302,Machine Learning,F102,2025-06-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1166,Student_166,6,ML302,Machine Learning,F102,2025-03-28,09:00,10:00,,,0,0,0,Absent
ST1252,Student_252,6,ML302,Machine Learning,F102,2025-05-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1272,Student_272,6,DS301,Data Science,F101,2025-01-25,09:00,10:00,09:00,10:00,1,0,0,On time
ST1412,Student_412,6,DL402,Deep Learning,F104,2025-04-22,09:00,10:00,09:00,10:00,1,0,1,On time
ST1360,Student_360,5,DS301,Data Science,F101,2025-01-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1433,Student_433,6,DS301,Data Science,F101,2025-01-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1089,Student_89,5,DS301,Data Science,F101,2025-01-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1169,Student_169,6,DL402,Deep Learning,F104,2025-05-24,09:00,10:00,09:00,10:00,1,0,0,On time
ST1348,Student_348,4,DS301,Data Science,F101,2025-07-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1057,Student_57,5,ML302,Machine Learning,F102,2025-04-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1425,Student_425,3,AI401,Artificial Intelligence,F103,2025-02-12,09:00,10:00,09:06,10:00,1,1,0,Late
ST1281,Student_281,5,AI401,Artificial Intelligence,F103,2025-08-25,09:00,10:00,09:08,10:00,1,1,0,Late
ST1018,Student_18,5,BD403,Big Data Analytics,F105,2025-04-15,09:00,10:00,09:13,10:00,1,1,0,Late
ST1116,Student_116,5,BD403,Big Data Analytics,F105,2025-08-25,09:00,10:00,09:00,10:00,1,0,0,On time
ST1190,Student_190,5,BD403,Big Data Analytics,F105,2025-07-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1045,Student_45,6,DS301,Data Science,F101,2025-05-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1069,Student_69,3,ML302,Machine Learning,F102,2025-05-12,09:00,10:00,09:00,10:00,1,0,0,On time
ST1018,Student_18,5,AI401,Artificial Intelligence,F103,2025-01-22,09:00,10:00,09:02,10:00,1,1,0,Late
ST1317,Student_317,3,AI401,Artificial Intelligence,F103,2025-04-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1001,Student_1,6,DL402,Deep Learning,F104,2025-05-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1473,Student_473,6,DS301,Data Science,F101,2025-07-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1446,Student_446,4,ML302,Machine Learning,F102,2025-03-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1471,Student_471,3,DL402,Deep Learning,F104,2025-05-30,09:00,10:00,,,0,0,0,Absent
ST1264,Student_264,5,DL402,Deep Learning,F104,2025-06-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1235,Student_235,6,BD403,Big Data Analytics,F105,2025-08-29,09:00,10:00,,,0,0,0,Absent
ST1105,Student_105,4,ML302,Machine Learning,F102,2025-04-30,09:00,10:00,,,0,0,0,Absent
ST1007,Student_7,4,DL402,Deep Learning,F104,2025-06-02,09:00,10:00,09:01,10:00,1,1,0,Late
ST1286,Student_286,5,DS301,Data Science,F101,2025-01-30,09:00,10:00,,,0,0,0,Absent
ST1050,Student_50,6,AI401,Artificial Intelligence,F103,2025-06-04,09:00,10:00,09:00,10:00,1,0,0,On time
ST1187,Student_187,3,BD403,Big Data Analytics,F105,2025-03-17,09:00,10:00,09:05,10:00,1,1,0,Late
ST1011,Student_11,3,DL402,Deep Learning,F104,2025-02-17,09:00,10:00,,,0,0,0,Absent
ST1057,Student_57,5,ML302,Machine Learning,F102,2025-05-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1077,Student_77,3,DS301,Data Science,F101,2025-01-20,09:00,10:00,09:00,10:00,1,0,0,On time
ST1253,Student_253,4,AI401,Artificial Intelligence,F103,2025-01-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1316,Student_316,3,ML302,Machine Learning,F102,2025-04-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1379,Student_379,6,BD403,Big Data Analytics,F105,2025-04-26,09:00,10:00,09:00,10:00,1,0,1,On time
ST1056,Student_56,4,BD403,Big Data Analytics,F105,2025-03-21,09:00,10:00,,,0,0,0,Absent
ST1282,Student_282,3,BD403,Big Data Analytics,F105,2025-06-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1056,Student_56,4,DS301,Data Science,F101,2025-01-09,09:00,10:00,,,0,0,0,Absent
ST1217,Student_217,6,ML302,Machine Learning,F102,2025-02-26,09:00,10:00,09:05,10:00,1,1,0,Late
ST1060,Student_60,3,DS301,Data Science,F101,2025-04-23,09:00,10:00,09:00,10:00,1,0,1,On time
ST1134,Student_134,4,ML302,Machine Learning,F102,2025-01-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1286,Student_286,5,DL402,Deep Learning,F104,2025-03-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1054,Student_54,4,DS301,Data Science,F101,2025-08-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1182,Student_182,6,DL402,Deep Learning,F104,2025-01-08,09:00,10:00,09:00,10:00,1,0,0,On time
ST1027,Student_27,4,DL402,Deep Learning,F104,2025-06-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1137,Student_137,6,DL402,Deep Learning,F104,2025-06-11,09:00,10:00,09:03,10:00,1,1,0,Late
ST1322,Student_322,5,DL402,Deep Learning,F104,2025-07-16,09:00,10:00,09:13,10:00,1,1,0,Late
ST1126,Student_126,5,DS301,Data Science,F101,2025-03-04,09:00,10:00,09:11,10:00,1,1,0,Late
ST1228,Student_228,4,ML302,Machine Learning,F102,2025-03-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1086,Student_86,5,BD403,Big Data Analytics,F105,2025-04-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1030,Student_30,5,DL402,Deep Learning,F104,2025-05-16,09:00,10:00,09:00,10:00,1,0,0,On time
ST1473,Student_473,6,AI401,Artificial Intelligence,F103,2025-01-20,09:00,10:00,09:00,10:00,1,0,0,On time
ST1190,Student_190,5,BD403,Big Data Analytics,F105,2025-02-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1471,Student_471,3,DS301,Data Science,F101,2025-06-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1147,Student_147,3,ML302,Machine Learning,F102,2025-05-10,09:00,10:00,,,0,0,0,Absent
ST1251,Student_251,6,ML302,Machine Learning,F102,2025-07-02,09:00,10:00,,,0,0,0,Absent
ST1212,Student_212,6,AI401,Artificial Intelligence,F103,2025-02-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1433,Student_433,6,AI401,Artificial Intelligence,F103,2025-05-19,09:00,10:00,09:11,10:00,1,1,0,Late
ST1117,Student_117,6,BD403,Big Data Analytics,F105,2025-01-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1346,Student_346,4,AI401,Artificial Intelligence,F103,2025-03-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1048,Student_48,3,DL402,Deep Learning,F104,2025-02-01,09:00,10:00,09:13,10:00,1,1,0,Late
ST1152,Student_152,6,BD403,Big Data Analytics,F105,2025-07-25,09:00,10:00,09:15,10:00,1,1,0,Late
ST1243,Student_243,6,BD403,Big Data Analytics,F105,2025-07-16,09:00,10:00,09:06,10:00,1,1,0,Late
ST1496,Student_496,3,ML302,Machine Learning,F102,2025-08-25,09:00,10:00,09:00,10:00,1,0,0,On time
ST1073,Student_73,5,AI401,Artificial Intelligence,F103,2025-03-01,09:00,10:00,09:09,10:00,1,1,0,Late
ST1012,Student_12,3,ML302,Machine Learning,F102,2025-01-10,09:00,10:00,09:14,10:00,1,1,0,Late
ST1379,Student_379,6,BD403,Big Data Analytics,F105,2025-08-19,09:00,10:00,09:00,10:00,1,0,1,On time
ST1403,Student_403,3,DS301,Data Science,F101,2025-06-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1223,Student_223,6,DL402,Deep Learning,F104,2025-03-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1214,Student_214,3,DS301,Data Science,F101,2025-07-08,09:00,10:00,09:06,10:00,1,1,0,Late
ST1184,Student_184,5,DS301,Data Science,F101,2025-06-07,09:00,10:00,09:02,10:00,1,1,0,Late
ST1265,Student_265,5,AI401,Artificial Intelligence,F103,2025-01-25,09:00,10:00,09:06,10:00,1,1,0,Late
ST1038,Student_38,6,DS301,Data Science,F101,2025-07-24,09:00,10:00,09:00,10:00,1,0,0,On time
ST1130,Student_130,6,DS301,Data Science,F101,2025-03-20,09:00,10:00,09:04,10:00,1,1,0,Late
ST1311,Student_311,4,AI401,Artificial Intelligence,F103,2025-01-21,09:00,10:00,09:13,10:00,1,1,0,Late
ST1494,Student_494,5,DS301,Data Science,F101,2025-08-23,09:00,10:00,09:00,10:00,1,0,1,On time
ST1188,Student_188,5,DL402,Deep Learning,F104,2025-02-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1420,Student_420,3,ML302,Machine Learning,F102,2025-03-05,09:00,10:00,,,0,0,0,Absent
ST1364,Student_364,6,ML302,Machine Learning,F102,2025-03-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1162,Student_162,5,AI401,Artificial Intelligence,F103,2025-06-27,09:00,10:00,09:00,10:00,1,0,0,On time
ST1264,Student_264,5,DS301,Data Science,F101,2025-05-24,09:00,10:00,,,0,0,0,Absent
ST1183,Student_183,4,ML302,Machine Learning,F102,2025-06-23,09:00,10:00,09:00,10:00,1,0,1,On time
ST1252,Student_252,6,DL402,Deep Learning,F104,2025-03-06,09:00,10:00,,,0,0,0,Absent
ST1432,Student_432,6,ML302,Machine Learning,F102,2025-05-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1374,Student_374,5,ML302,Machine Learning,F102,2025-07-05,09:00,10:00,,,0,0,0,Absent
ST1036,Student_36,3,AI401,Artificial Intelligence,F103,2025-02-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1147,Student_147,3,ML302,Machine Learning,F102,2025-04-24,09:00,10:00,09:00,10:00,1,0,1,On time
ST1224,Student_224,6,ML302,Machine Learning,F102,2025-06-27,09:00,10:00,09:05,10:00,1,1,0,Late
ST1156,Student_156,4,DS301,Data Science,F101,2025-08-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1045,Student_45,6,DS301,Data Science,F101,2025-01-06,09:00,10:00,09:05,10:00,1,1,0,Late
ST1247,Student_247,4,ML302,Machine Learning,F102,2025-06-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1392,Student_392,4,DS301,Data Science,F101,2025-07-16,09:00,10:00,09:00,10:00,1,0,0,On time
ST1119,Student_119,3,ML302,Machine Learning,F102,2025-06-21,09:00,10:00,09:00,10:00,1,0,1,On time
ST1431,Student_431,4,AI401,Artificial Intelligence,F103,2025-07-10,09:00,10:00,,,0,0,0,Absent
ST1475,Student_475,5,DL402,Deep Learning,F104,2025-08-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1126,Student_126,5,DL402,Deep Learning,F104,2025-02-04,09:00,10:00,,,0,0,0,Absent
ST1183,Student_183,4,ML302,Machine Learning,F102,2025-02-27,09:00,10:00,09:00,10:00,1,0,0,On time
ST1058,Student_58,4,AI401,Artificial Intelligence,F103,2025-08-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1389,Student_389,5,DL402,Deep Learning,F104,2025-01-24,09:00,10:00,09:00,10:00,1,0,0,On time
ST1236,Student_236,4,DS301,Data Science,F101,2025-02-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1407,Student_407,3,DL402,Deep Learning,F104,2025-04-05,09:00,10:00,09:08,10:00,1,1,0,Late
ST1362,Student_362,4,ML302,Machine Learning,F102,2025-06-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1085,Student_85,6,DS301,Data Science,F101,2025-06-20,09:00,10:00,09:00,10:00,1,0,1,On time
ST1295,Student_295,6,DS301,Data Science,F101,2025-06-05,09:00,10:00,,,0,0,0,Absent
